tag,layer,expert,count
prime_check,23,32,198
prime_check,23,33,1141
prime_check,23,34,167
prime_check,23,36,701
prime_check,23,37,36
prime_check,23,38,328
prime_check,23,39,212
prime_check,23,40,49
prime_check,23,41,2
prime_check,23,42,1779
prime_check,23,44,781
prime_check,23,45,991
prime_check,23,46,345
prime_check,23,47,1394
prime_check,23,50,220
prime_check,23,51,177
prime_check,23,52,2347
prime_check,23,54,18
prime_check,23,55,66
prime_check,23,56,849
prime_check,23,57,521
prime_check,23,58,1853
prime_check,23,59,1
prime_check,23,60,24
prime_check,23,61,329
prime_check,23,62,7
prime_check,23,63,251
prime_check,23,64,783
prime_check,23,65,522
prime_check,23,66,46
prime_check,23,67,33
prime_check,23,68,57
prime_check,23,69,5
prime_check,23,70,16
prime_check,23,71,85
prime_check,23,72,234
prime_check,23,73,43
prime_check,23,74,2
prime_check,23,75,55
prime_check,23,76,943
prime_check,23,77,106
prime_check,23,78,762
prime_check,23,79,326
prime_check,23,80,309
prime_check,23,81,84
prime_check,23,82,2
prime_check,23,83,20
prime_check,23,84,236
prime_check,23,85,11
prime_check,23,86,363
prime_check,23,87,117
prime_check,23,88,86
prime_check,23,89,1360
prime_check,23,90,127
prime_check,23,91,478
prime_check,23,92,828
prime_check,23,93,5
prime_check,23,94,106
prime_check,23,95,13
prime_check,23,96,3
prime_check,23,97,602
prime_check,23,98,55
prime_check,23,99,76
prime_check,23,100,65
prime_check,23,101,284
prime_check,23,102,14
prime_check,23,104,223
prime_check,23,105,40
prime_check,23,106,367
prime_check,23,108,529
prime_check,23,109,577
prime_check,23,110,106
prime_check,23,112,309
prime_check,23,113,11
prime_check,23,114,194
prime_check,23,116,115
prime_check,23,118,900
prime_check,23,120,270
prime_check,23,121,2
prime_check,23,123,460
prime_check,23,124,391
prime_check,23,125,1
prime_check,23,126,279
prime_check,23,127,5
prime_check,24,0,167
prime_check,24,1,8
prime_check,24,2,3
prime_check,24,3,75
prime_check,24,4,417
prime_check,24,5,302
prime_check,24,6,2
prime_check,24,7,2
prime_check,24,8,803
prime_check,24,9,429
prime_check,24,10,243
prime_check,24,11,8
prime_check,24,12,226
prime_check,24,13,302
prime_check,24,14,5
prime_check,24,16,10
prime_check,24,17,3
prime_check,24,18,2
prime_check,24,19,22
prime_check,24,20,123
prime_check,24,21,51
prime_check,24,22,2477
prime_check,24,23,1227
prime_check,24,24,179
prime_check,24,25,4
prime_check,24,26,25
prime_check,24,27,3
prime_check,24,28,196
prime_check,24,29,176
prime_check,24,30,392
prime_check,24,31,398
prime_check,24,32,96
prime_check,24,33,136
prime_check,24,34,984
prime_check,24,35,1449
prime_check,24,36,1179
prime_check,24,37,1237
prime_check,24,38,42
prime_check,24,39,1282
prime_check,24,40,110
prime_check,24,41,40
prime_check,24,42,58
prime_check,24,43,20
prime_check,24,44,46
prime_check,24,45,134
prime_check,24,46,455
prime_check,24,47,114
prime_check,24,48,5
prime_check,24,49,382
prime_check,24,50,637
prime_check,24,51,430
prime_check,24,52,13
prime_check,24,53,13
prime_check,24,54,2139
prime_check,24,55,93
prime_check,24,56,2
prime_check,24,57,272
prime_check,24,58,1179
prime_check,24,59,26
prime_check,24,60,37
prime_check,24,61,25
prime_check,24,62,140
prime_check,24,63,750
prime_check,24,64,173
prime_check,24,66,1881
prime_check,24,67,59
prime_check,24,69,418
prime_check,24,70,380
prime_check,24,71,55
prime_check,24,72,2199
prime_check,24,73,3
prime_check,24,74,1332
prime_check,24,75,372
prime_check,24,76,691
prime_check,24,77,310
prime_check,24,78,121
prime_check,24,80,221
prime_check,24,82,49
prime_check,24,83,473
prime_check,24,84,1
prime_check,24,86,5
prime_check,24,87,135
prime_check,24,88,833
prime_check,24,89,2
prime_check,24,90,44
prime_check,24,92,9
prime_check,24,93,96
prime_check,24,94,4
prime_check,24,96,18
prime_check,24,98,240
prime_check,24,101,236
prime_check,24,102,43
prime_check,24,103,838
prime_check,24,104,203
prime_check,24,105,837
prime_check,24,106,9
prime_check,24,107,74
prime_check,24,108,61
prime_check,24,109,982
prime_check,24,110,1679
prime_check,24,111,374
prime_check,24,112,5
prime_check,24,114,113
prime_check,24,115,925
prime_check,24,116,65
prime_check,24,117,19
prime_check,24,118,317
prime_check,24,119,64
prime_check,24,120,12
prime_check,24,121,488
prime_check,24,122,16
prime_check,24,123,40
prime_check,24,124,18
prime_check,24,125,2
prime_check,24,126,185
prime_check,24,127,642
prime_check,25,0,2
prime_check,25,1,623
prime_check,25,2,243
prime_check,25,6,81
prime_check,25,7,1290
prime_check,25,8,2
prime_check,25,9,49
prime_check,25,10,370
prime_check,25,11,18
prime_check,25,12,42
prime_check,25,13,22
prime_check,25,14,20
prime_check,25,15,1
prime_check,25,16,37
prime_check,25,17,1576
prime_check,25,18,37
prime_check,25,19,36
prime_check,25,20,1
prime_check,25,21,668
prime_check,25,22,401
prime_check,25,23,1
prime_check,25,25,1834
prime_check,25,26,114
prime_check,25,27,12
prime_check,25,28,1973
prime_check,25,30,94
prime_check,25,31,36
prime_check,25,32,323
prime_check,25,33,2311
prime_check,25,34,21
prime_check,25,35,25
prime_check,25,36,1965
prime_check,25,37,760
prime_check,25,38,42
prime_check,25,39,186
prime_check,25,40,803
prime_check,25,41,204
prime_check,25,42,1813
prime_check,25,43,2
prime_check,25,44,257
prime_check,25,45,117
prime_check,25,46,509
prime_check,25,47,93
prime_check,25,48,71
prime_check,25,49,429
prime_check,25,50,522
prime_check,25,51,55
prime_check,25,52,177
prime_check,25,53,1036
prime_check,25,54,215
prime_check,25,55,141
prime_check,25,56,1277
prime_check,25,57,18
prime_check,25,58,243
prime_check,25,59,122
prime_check,25,60,298
prime_check,25,61,418
prime_check,25,62,88
prime_check,25,63,1396
prime_check,25,64,6
prime_check,25,65,4
prime_check,25,66,36
prime_check,25,67,57
prime_check,25,68,348
prime_check,25,69,51
prime_check,25,70,37
prime_check,25,72,919
prime_check,25,73,42
prime_check,25,74,1292
prime_check,25,75,339
prime_check,25,76,15
prime_check,25,77,348
prime_check,25,78,399
prime_check,25,79,86
prime_check,25,80,337
prime_check,25,81,66
prime_check,25,82,1172
prime_check,25,83,791
prime_check,25,84,11
prime_check,25,85,21
prime_check,25,86,67
prime_check,25,87,44
prime_check,25,88,214
prime_check,25,92,132
prime_check,25,93,307
prime_check,25,94,1
prime_check,25,95,24
prime_check,25,97,42
prime_check,25,99,4
prime_check,25,100,604
prime_check,25,102,261
prime_check,25,103,18
prime_check,25,104,518
prime_check,25,105,89
prime_check,25,106,330
prime_check,25,107,29
prime_check,25,109,107
prime_check,25,110,49
prime_check,25,111,385
prime_check,25,112,80
prime_check,25,113,1003
prime_check,25,114,3
prime_check,25,115,726
prime_check,25,116,765
prime_check,25,118,383
prime_check,25,119,6
prime_check,25,121,12
prime_check,25,122,4
prime_check,25,123,5
prime_check,25,124,626
prime_check,25,125,243
prime_check,25,126,1189
prime_check,25,127,9
prime_check,26,0,836
prime_check,26,1,858
prime_check,26,2,1059
prime_check,26,3,1
prime_check,26,5,24
prime_check,26,6,508
prime_check,26,7,303
prime_check,26,8,226
prime_check,26,9,42
prime_check,26,10,251
prime_check,26,11,18
prime_check,26,12,76
prime_check,26,13,10
prime_check,26,14,317
prime_check,26,16,37
prime_check,26,17,14
prime_check,26,18,712
prime_check,26,19,1
prime_check,26,20,219
prime_check,26,21,129
prime_check,26,22,109
prime_check,26,23,4
prime_check,26,24,161
prime_check,26,26,929
prime_check,26,27,75
prime_check,26,28,362
prime_check,26,29,519
prime_check,26,30,20
prime_check,26,33,253
prime_check,26,36,2016
prime_check,26,37,623
prime_check,26,39,5
prime_check,26,41,19
prime_check,26,42,155
prime_check,26,43,290
prime_check,26,44,628
prime_check,26,45,328
prime_check,26,46,306
prime_check,26,47,952
prime_check,26,48,915
prime_check,26,49,17
prime_check,26,50,167
prime_check,26,51,141
prime_check,26,52,697
prime_check,26,53,34
prime_check,26,54,994
prime_check,26,55,2687
prime_check,26,56,20
prime_check,26,57,207
prime_check,26,58,654
prime_check,26,59,182
prime_check,26,60,71
prime_check,26,61,518
prime_check,26,62,226
prime_check,26,63,3
prime_check,26,64,67
prime_check,26,65,644
prime_check,26,66,207
prime_check,26,67,38
prime_check,26,68,1598
prime_check,26,69,2196
prime_check,26,70,58
prime_check,26,72,18
prime_check,26,73,132
prime_check,26,74,1
prime_check,26,75,5
prime_check,26,76,142
prime_check,26,77,86
prime_check,26,78,342
prime_check,26,79,63
prime_check,26,80,3
prime_check,26,81,1158
prime_check,26,82,956
prime_check,26,83,192
prime_check,26,84,161
prime_check,26,85,700
prime_check,26,86,202
prime_check,26,87,210
prime_check,26,88,254
prime_check,26,89,690
prime_check,26,90,1
prime_check,26,92,26
prime_check,26,93,586
prime_check,26,94,41
prime_check,26,96,6
prime_check,26,97,38
prime_check,26,98,212
prime_check,26,99,289
prime_check,26,101,553
prime_check,26,102,328
prime_check,26,103,50
prime_check,26,105,244
prime_check,26,106,2713
prime_check,26,107,152
prime_check,26,110,278
prime_check,26,111,864
prime_check,26,112,123
prime_check,26,113,530
prime_check,26,114,339
prime_check,26,115,138
prime_check,26,116,20
prime_check,26,118,63
prime_check,26,120,305
prime_check,26,121,2
prime_check,26,122,100
prime_check,26,123,570
prime_check,26,124,243
prime_check,26,125,75
prime_check,26,126,128
prime_check,26,127,108
prime_check,27,0,1195
prime_check,27,1,151
prime_check,27,2,909
prime_check,27,3,626
prime_check,27,4,159
prime_check,27,5,274
prime_check,27,7,283
prime_check,27,8,774
prime_check,27,9,424
prime_check,27,10,36
prime_check,27,11,75
prime_check,27,12,53
prime_check,27,13,87
prime_check,27,14,427
prime_check,27,15,5
prime_check,27,16,1496
prime_check,27,17,56
prime_check,27,18,161
prime_check,27,19,283
prime_check,27,20,1347
prime_check,27,21,153
prime_check,27,22,310
prime_check,27,23,269
prime_check,27,24,6
prime_check,27,25,1903
prime_check,27,26,2
prime_check,27,27,25
prime_check,27,28,629
prime_check,27,29,26
prime_check,27,31,297
prime_check,27,32,22
prime_check,27,33,2014
prime_check,27,34,308
prime_check,27,35,696
prime_check,27,36,411
prime_check,27,37,1059
prime_check,27,38,2117
prime_check,27,40,40
prime_check,27,42,13
prime_check,27,43,76
prime_check,27,44,48
prime_check,27,45,74
prime_check,27,46,452
prime_check,27,47,661
prime_check,27,48,61
prime_check,27,49,67
prime_check,27,50,253
prime_check,27,51,75
prime_check,27,52,54
prime_check,27,53,285
prime_check,27,54,205
prime_check,27,55,479
prime_check,27,56,91
prime_check,27,57,351
prime_check,27,58,17
prime_check,27,59,297
prime_check,27,60,261
prime_check,27,61,2192
prime_check,27,62,89
prime_check,27,63,124
prime_check,27,64,385
prime_check,27,65,1210
prime_check,27,66,20
prime_check,27,67,839
prime_check,27,68,27
prime_check,27,69,278
prime_check,27,70,260
prime_check,27,71,416
prime_check,27,72,1
prime_check,27,73,88
prime_check,27,74,176
prime_check,27,75,296
prime_check,27,76,302
prime_check,27,77,47
prime_check,27,79,223
prime_check,27,80,954
prime_check,27,81,1044
prime_check,27,82,198
prime_check,27,83,39
prime_check,27,84,567
prime_check,27,85,95
prime_check,27,86,708
prime_check,27,87,87
prime_check,27,88,41
prime_check,27,89,63
prime_check,27,90,252
prime_check,27,91,517
prime_check,27,92,459
prime_check,27,93,75
prime_check,27,94,324
prime_check,27,95,7
prime_check,27,96,116
prime_check,27,97,175
prime_check,27,98,2
prime_check,27,99,340
prime_check,27,101,347
prime_check,27,102,37
prime_check,27,103,74
prime_check,27,104,81
prime_check,27,105,41
prime_check,27,106,26
prime_check,27,107,288
prime_check,27,108,20
prime_check,27,109,434
prime_check,27,110,125
prime_check,27,111,249
prime_check,27,112,20
prime_check,27,113,152
prime_check,27,114,728
prime_check,27,115,36
prime_check,27,116,20
prime_check,27,117,198
prime_check,27,118,103
prime_check,27,119,20
prime_check,27,120,21
prime_check,27,122,1
prime_check,27,123,171
prime_check,27,124,183
prime_check,27,126,788
prime_check,27,127,49
prime_check,28,0,188
prime_check,28,1,164
prime_check,28,2,714
prime_check,28,3,11
prime_check,28,4,1127
prime_check,28,5,47
prime_check,28,6,21
prime_check,28,7,487
prime_check,28,8,284
prime_check,28,9,336
prime_check,28,10,400
prime_check,28,11,18
prime_check,28,12,159
prime_check,28,13,68
prime_check,28,14,155
prime_check,28,15,168
prime_check,28,16,186
prime_check,28,17,490
prime_check,28,18,182
prime_check,28,19,8
prime_check,28,20,2
prime_check,28,21,265
prime_check,28,22,180
prime_check,28,23,206
prime_check,28,24,688
prime_check,28,25,671
prime_check,28,27,1
prime_check,28,28,183
prime_check,28,29,1447
prime_check,28,30,169
prime_check,28,31,233
prime_check,28,32,460
prime_check,28,33,285
prime_check,28,34,40
prime_check,28,35,264
prime_check,28,36,1780
prime_check,28,37,13
prime_check,28,38,100
prime_check,28,40,309
prime_check,28,42,461
prime_check,28,43,104
prime_check,28,44,492
prime_check,28,45,95
prime_check,28,46,18
prime_check,28,48,139
prime_check,28,49,967
prime_check,28,50,342
prime_check,28,51,207
prime_check,28,52,72
prime_check,28,53,155
prime_check,28,55,20
prime_check,28,56,32
prime_check,28,57,223
prime_check,28,58,163
prime_check,28,59,197
prime_check,28,60,119
prime_check,28,61,2213
prime_check,28,62,232
prime_check,28,63,57
prime_check,28,64,48
prime_check,28,65,34
prime_check,28,66,1
prime_check,28,67,5
prime_check,28,68,36
prime_check,28,69,201
prime_check,28,70,151
prime_check,28,71,144
prime_check,28,72,55
prime_check,28,74,36
prime_check,28,75,5
prime_check,28,76,1
prime_check,28,77,160
prime_check,28,78,95
prime_check,28,79,364
prime_check,28,82,166
prime_check,28,83,13
prime_check,28,84,634
prime_check,28,85,57
prime_check,28,86,42
prime_check,28,87,40
prime_check,28,88,294
prime_check,28,89,512
prime_check,28,90,915
prime_check,28,91,275
prime_check,28,92,469
prime_check,28,93,941
prime_check,28,94,44
prime_check,28,95,17
prime_check,28,96,638
prime_check,28,97,33
prime_check,28,98,1404
prime_check,28,99,607
prime_check,28,100,1609
prime_check,28,101,34
prime_check,28,102,2099
prime_check,28,103,157
prime_check,28,104,176
prime_check,28,105,18
prime_check,28,106,3
prime_check,28,107,148
prime_check,28,108,16
prime_check,28,109,119
prime_check,28,110,13
prime_check,28,111,162
prime_check,28,112,548
prime_check,28,113,74
prime_check,28,114,6
prime_check,28,115,904
prime_check,28,116,560
prime_check,28,117,1468
prime_check,28,118,1006
prime_check,28,119,7
prime_check,28,120,49
prime_check,28,121,441
prime_check,28,122,81
prime_check,28,123,531
prime_check,28,124,2465
prime_check,28,125,149
prime_check,28,126,20
prime_check,28,127,59
prime_check,29,0,220
prime_check,29,1,765
prime_check,29,3,408
prime_check,29,4,207
prime_check,29,5,794
prime_check,29,6,85
prime_check,29,7,479
prime_check,29,8,46
prime_check,29,9,2
prime_check,29,10,42
prime_check,29,11,21
prime_check,29,12,8
prime_check,29,13,18
prime_check,29,14,2838
prime_check,29,15,1
prime_check,29,16,1
prime_check,29,17,88
prime_check,29,18,188
prime_check,29,19,71
prime_check,29,20,390
prime_check,29,21,401
prime_check,29,22,5
prime_check,29,23,42
prime_check,29,24,164
prime_check,29,25,5
prime_check,29,26,87
prime_check,29,27,18
prime_check,29,28,83
prime_check,29,29,2728
prime_check,29,30,531
prime_check,29,31,4
prime_check,29,32,124
prime_check,29,33,330
prime_check,29,34,1385
prime_check,29,35,1817
prime_check,29,36,2167
prime_check,29,37,798
prime_check,29,38,94
prime_check,29,39,10
prime_check,29,40,171
prime_check,29,41,61
prime_check,29,42,265
prime_check,29,43,83
prime_check,29,44,80
prime_check,29,45,292
prime_check,29,46,3
prime_check,29,47,182
prime_check,29,48,49
prime_check,29,49,143
prime_check,29,50,8
prime_check,29,51,101
prime_check,29,52,343
prime_check,29,53,37
prime_check,29,54,272
prime_check,29,55,38
prime_check,29,56,237
prime_check,29,57,31
prime_check,29,58,326
prime_check,29,59,804
prime_check,29,60,34
prime_check,29,61,312
prime_check,29,62,1
prime_check,29,63,435
prime_check,29,65,7
prime_check,29,66,151
prime_check,29,67,84
prime_check,29,68,178
prime_check,29,69,171
prime_check,29,70,429
prime_check,29,71,5
prime_check,29,72,90
prime_check,29,73,96
prime_check,29,74,18
prime_check,29,75,776
prime_check,29,76,61
prime_check,29,77,11
prime_check,29,78,22
prime_check,29,79,34
prime_check,29,80,371
prime_check,29,81,48
prime_check,29,82,336
prime_check,29,83,81
prime_check,29,84,113
prime_check,29,85,265
prime_check,29,86,2497
prime_check,29,87,88
prime_check,29,88,21
prime_check,29,90,45
prime_check,29,91,1939
prime_check,29,92,70
prime_check,29,93,5
prime_check,29,94,200
prime_check,29,95,2392
prime_check,29,96,303
prime_check,29,97,130
prime_check,29,98,77
prime_check,29,99,950
prime_check,29,100,182
prime_check,29,101,177
prime_check,29,102,102
prime_check,29,103,5
prime_check,29,104,39
prime_check,29,105,166
prime_check,29,106,97
prime_check,29,107,324
prime_check,29,108,140
prime_check,29,109,257
prime_check,29,110,304
prime_check,29,111,115
prime_check,29,112,476
prime_check,29,113,143
prime_check,29,114,371
prime_check,29,115,9
prime_check,29,116,126
prime_check,29,117,98
prime_check,29,118,84
prime_check,29,119,180
prime_check,29,120,3
prime_check,29,121,325
prime_check,29,122,97
prime_check,29,124,225
prime_check,29,125,1917
prime_check,29,126,166
prime_check,29,127,211
